pokemon,move_pokemon,method_move,level_move,region
17,240,4,0,
17,263,4,0,
17,290,4,0,
17,297,1,34,
17,332,4,0,
17,38,3,0,
17,102,3,0,
17,129,3,0,
17,164,3,0,
17,173,3,0,
17,189,3,0,
17,203,3,0,
17,207,3,0,
17,214,3,0,
17,239,1,22,
17,355,1,42,
17,355,4,0,
17,363,4,0,
17,365,4,0,
17,366,1,47,
17,369,4,0,
17,403,1,57,
17,432,4,0,
17,445,4,0,
17,239,3,0,
17,253,3,0,
17,257,3,0,
17,314,3,0,
17,466,3,0,
17,366,3,0,
17,496,4,0,
17,526,4,0,
17,542,1,62,
17,143,3,0,
17,355,3,0,
17,590,4,0,
17,432,3,0,
17,13,1,45,
17,29,4,0,
18,13,4,0,
18,16,1,1,1
18,17,1,31,
18,18,1,21,
18,18,4,0,
18,19,4,0,
18,28,1,1,2
18,36,4,0,
18,38,4,0,
18,63,4,0,
18,92,4,0,
18,97,1,44,
18,98,1,1,3
18,99,4,0,
18,102,4,0,
18,104,4,0,
18,115,4,0,
18,117,4,0,
18,119,1,54,
18,129,4,0,
18,143,4,0,
18,156,4,0,
18,164,4,0,
18,33,1,1,1
18,168,4,0,
18,173,4,0,
18,174,4,0,
18,182,4,0,
18,189,4,0,
18,197,4,0,
18,203,4,0,
18,207,4,0,
18,211,4,0,
18,213,4,0,
18,214,4,0,
18,216,4,0,
18,218,4,0,
18,237,4,0,
18,241,4,0,
18,240,4,0,
18,263,4,0,
18,290,4,0,
18,297,1,34,
18,332,4,0,
18,38,3,0,
18,102,3,0,
18,129,3,0,
18,164,3,0,
18,173,3,0,
18,189,3,0,
18,203,3,0,
18,207,3,0,
18,214,3,0,
18,239,1,22,
18,355,1,44,
18,355,4,0,
18,363,4,0,
18,365,4,0,
18,366,1,50,
18,369,4,0,
18,403,1,62,
18,416,4,0,
18,432,4,0,
18,445,4,0,
18,239,3,0,
18,253,3,0,
18,257,3,0,
18,314,3,0,
18,466,3,0,
18,143,3,0,
18,366,3,0,
18,496,4,0,
18,526,4,0,
18,542,1,68,
18,355,3,0,
18,590,4,0,
18,432,3,0,
18,673,3,0,
18,13,1,53,
18,29,4,0,
18,143,1,1,1
18,257,1,1,2
19,33,1,1,1
19,34,4,0,
19,36,4,0,
19,38,4,0,
19,39,1,1,2
19,55,4,0,
19,59,4,0,
19,61,4,0,
19,85,4,0,
19,87,4,0,
19,91,4,0,
19,92,4,0,
19,98,1,7,
19,99,4,0,
19,102,4,0,
19,104,4,0,
19,116,1,23,
19,117,4,0,
19,129,4,0,
19,130,4,0,
19,156,4,0,
19,158,1,14,
19,162,1,34,
19,164,4,0,
19,29,4,0,
19,44,2,0,
19,68,2,0,
19,103,2,0,
19,111,4,0,
19,154,2,0,
19,168,4,0,
19,172,2,0,
19,173,4,0,
19,174,4,0,
19,179,2,0,
19,182,4,0,
19,189,4,0,
19,196,4,0,
19,203,4,0,
19,207,4,0,
19,213,4,0,
19,214,4,0,
19,216,4,0,
19,218,4,0,
19,228,1,27,
19,231,4,0,
19,237,4,0,
19,241,4,0,
19,247,4,0,
19,249,4,0,
19,15,4,0,
19,58,4,0,
19,207,2,0,
19,240,4,0,
19,253,2,0,
19,263,4,0,
19,269,4,0,
19,283,1,41,
19,290,4,0,
19,351,4,0,
19,34,3,0,
19,38,3,0,
19,68,3,0,
19,86,3,0,
19,102,3,0,
19,111,3,0,
19,129,3,0,
19,164,3,0,
19,173,3,0,
19,189,3,0,
19,196,3,0,
19,203,3,0,
19,207,3,0,
19,214,3,0,
19,38,1,31,
19,44,1,10,
19,86,4,0,
19,242,1,22,
19,363,4,0,
19,365,4,0,
19,369,4,0,
19,372,1,25,
19,382,2,0,
19,387,2,0,
19,389,1,19,
19,445,4,0,
19,447,4,0,
19,451,4,0,
19,283,3,0,
19,387,3,0,
19,389,3,0,
19,428,3,0,
19,29,3,0,
19,162,3,0,
19,279,2,0,
19,496,4,0,
19,514,4,0,
19,515,2,0,
19,526,4,0,
19,528,4,0,
19,231,3,0,
19,253,3,0,
19,343,3,0,
19,590,4,0,
19,351,3,0,
20,33,1,1,1
20,34,4,0,
20,36,4,0,
20,38,4,0,
20,39,1,1,2
20,55,4,0,
20,58,4,0,
20,59,4,0,
20,61,4,0,
20,63,4,0,
20,85,4,0,
20,87,4,0,
20,91,4,0,
20,92,4,0,
20,98,1,1,3
20,99,4,0,
20,102,4,0,
20,104,4,0,
20,116,1,27,
20,117,4,0,
20,129,4,0,
20,130,4,0,
20,156,4,0,
20,158,1,14,
20,162,1,41,
20,164,4,0,
20,15,4,0,
20,29,4,0,
20,46,4,0,
20,70,4,0,
20,111,4,0,
20,168,4,0,
20,173,4,0,
20,174,4,0,
20,182,4,0,
20,184,1,20,
20,189,4,0,
20,196,4,0,
20,203,4,0,
20,207,4,0,
20,213,4,0,
20,214,4,0,
20,216,4,0,
20,218,4,0,
20,228,1,30,
20,231,4,0,
20,237,4,0,
20,241,4,0,
20,247,4,0,
20,249,4,0,
20,58,3,0,
20,85,3,0,
20,240,4,0,
20,263,4,0,
20,269,4,0,
20,283,1,50,
20,290,4,0,
20,351,4,0,
20,34,3,0,
20,38,3,0,
20,68,3,0,
20,86,3,0,
20,102,3,0,
20,111,3,0,
20,129,3,0,
20,164,3,0,
20,173,3,0,
20,189,3,0,
20,196,3,0,
20,203,3,0,
20,207,3,0,
20,214,3,0,
20,14,1,1,1
20,14,4,0,
20,38,1,39,
20,44,1,10,
20,86,4,0,
20,242,1,24,
20,363,4,0,
20,365,4,0,
20,369,4,0,
20,372,1,29,
20,389,1,19,
20,416,4,0,
20,445,4,0,
20,447,4,0,
20,451,4,0,
20,283,3,0,
20,387,3,0,
20,389,3,0,
20,428,3,0,
20,29,3,0,
20,162,3,0,
20,496,4,0,
20,514,4,0,
20,526,4,0,
20,528,4,0,
20,231,3,0,
20,253,3,0,
20,343,3,0,
20,590,4,0,
20,351,3,0,
20,675,3,0,
20,707,3,0,
20,68,1,1,2
20,154,1,1,3
21,13,4,0,
21,18,4,0,
21,19,4,0,
21,31,1,15,
21,36,4,0,
21,38,4,0,
21,43,1,9,
21,45,1,1,2
21,64,1,1,1
21,65,1,29,
21,92,4,0,
21,97,1,36,
21,99,4,0,
21,102,4,0,
21,104,4,0,
21,117,4,0,
21,119,1,22,
21,129,4,0,
21,143,4,0,
21,156,4,0,
21,164,4,0,
21,98,2,0,
21,161,2,0,
21,168,4,0,
21,173,4,0,
21,174,4,0,
21,182,4,0,
21,184,2,0,
21,185,2,0,
21,189,4,0,
21,197,4,0,
21,203,4,0,
21,206,2,0,
21,207,4,0,
21,211,4,0,
21,213,4,0,
21,214,4,0,
21,216,4,0,
21,218,4,0,
21,228,1,25,
21,237,4,0,
21,241,4,0,
21,143,2,0,
21,240,4,0,
21,263,4,0,
21,290,4,0,
21,310,2,0,
21,332,1,25,
21,332,4,0,
21,38,3,0,
21,102,3,0,
21,129,3,0,
21,164,3,0,
21,173,3,0,
21,189,3,0,
21,203,3,0,
21,207,3,0,
21,214,3,0,
21,18,2,0,
21,253,2,0,
21,355,1,33,
21,355,4,0,
21,363,4,0,
21,365,4,0,
21,369,4,0,
21,372,1,29,
21,432,4,0,
21,445,4,0,
21,239,3,0,
21,257,3,0,
21,314,3,0,
21,466,3,0,
21,297,2,0,
21,366,3,0,
21,13,2,0,
21,206,4,0,
21,211,2,0,
21,496,4,0,
21,497,4,0,
21,526,4,0,
21,143,3,0,
21,253,3,0,
21,355,3,0,
21,529,3,0,
21,590,4,0,
21,116,1,29,
21,432,3,0,
21,29,4,0,
21,161,4,0,
21,529,4,0,
22,13,4,0,
22,18,4,0,
22,19,4,0,
22,31,1,15,
22,36,4,0,
22,38,4,0,
22,43,1,1,3
22,45,1,1,2
22,63,4,0,
22,64,1,1,1
22,65,1,34,
22,92,4,0,
22,97,1,43,
22,99,4,0,
22,102,4,0,
22,104,4,0,
22,117,4,0,
22,119,1,25,
22,129,4,0,
22,143,4,0,
22,156,4,0,
22,164,4,0,
22,168,4,0,
22,173,4,0,
22,174,4,0,
22,182,4,0,
22,189,4,0,
22,197,4,0,
22,203,4,0,
22,207,4,0,
22,211,4,0,
22,213,4,0,
22,214,4,0,
22,216,4,0,
22,218,4,0,
22,228,1,26,
22,237,4,0,
22,241,4,0,
22,240,4,0,
22,263,4,0,
22,290,4,0,
22,332,4,0,
22,38,3,0,
22,102,3,0,
22,129,3,0,
22,164,3,0,
22,173,3,0,
22,189,3,0,
22,203,3,0,
22,207,3,0,
22,214,3,0,
22,332,1,17,
22,355,1,41,
22,355,4,0,
22,363,4,0,
22,365,1,1,1
22,365,4,0,
22,369,4,0,
22,372,1,35,
22,416,4,0,
22,432,4,0,
22,445,4,0,
22,239,3,0,
22,257,3,0,
22,314,3,0,
22,466,3,0,
22,143,3,0,
22,366,3,0,
22,206,4,0,
22,496,4,0,
22,497,4,0,
22,526,4,0,
22,529,1,53,
22,253,3,0,
22,355,3,0,
22,529,3,0,
22,590,4,0,
22,116,1,32,
22,432,3,0,
22,673,3,0,
22,675,3,0,
22,29,4,0,
22,98,1,1,3
22,143,1,1,1
22,161,4,0,
22,529,4,0,
23,34,4,0,
23,35,1,1,1
23,36,4,0,
23,38,4,0,
23,40,1,10,
23,43,1,1,2
23,44,1,17,
23,51,1,38,
23,70,4,0,
23,72,4,0,
23,89,4,0,
23,90,4,0,
23,91,4,0,
23,92,4,0,
23,99,4,0,
23,102,4,0,
23,103,1,31,
23,104,4,0,
23,117,4,0,
23,130,4,0,
23,137,1,24,
23,156,4,0,
23,157,4,0,
23,164,4,0,
23,21,2,0,
23,29,4,0,
23,114,1,43,
23,168,4,0,
23,173,4,0,
23,174,4,0,
23,180,2,0,
23,182,4,0,
23,188,4,0,
23,202,4,0,
23,203,4,0,
23,207,4,0,
23,213,4,0,
23,214,4,0,
23,216,4,0,
23,218,4,0,
23,228,2,0,
23,237,4,0,
23,241,4,0,
23,251,2,0,
23,242,2,0,
23,231,4,0,
23,240,4,0,
23,254,1,37,
23,255,1,37,4
23,256,1,37,3
23,259,4,0,
23,263,4,0,
23,289,4,0,
23,290,4,0,
23,305,2,0,
23,34,3,0,
23,38,3,0,
23,102,3,0,
23,157,3,0,
23,164,3,0,
23,173,3,0,
23,203,3,0,
23,207,3,0,
23,214,3,0,
23,50,2,0,
23,184,2,0,
23,317,4,0,
23,342,2,0,
23,363,4,0,
23,371,4,0,
23,380,1,33,
23,398,4,0,
23,399,4,0,
23,426,1,28,
23,441,1,41,
23,445,4,0,
23,180,3,0,
23,380,3,0,
23,401,3,0,
23,402,3,0,
23,441,3,0,
23,29,3,0,
23,415,2,0,
23,231,2,0,
23,289,2,0,
23,389,2,0,
23,474,4,0,
23,482,4,0,
23,489,1,44,
23,491,1,28,
23,496,4,0,
23,523,4,0,
23,20,3,0,
23,202,3,0,
23,231,3,0,
23,289,3,0,
23,399,3,0,
23,562,1,38,
23,590,4,0,
23,611,4,0,
23,693,4,0,
23,21,1,28,
23,92,1,36,
23,398,1,24,
24,34,4,0,
24,35,1,1,1
24,36,4,0,
24,38,4,0,
24,40,1,1,3
24,43,1,1,2
24,44,1,17,
24,51,1,47,
24,63,4,0,
24,70,4,0,
24,72,4,0,
24,89,4,0,
24,90,4,0,
24,91,4,0,
24,92,4,0,
24,99,4,0,
24,102,4,0,
24,103,1,36,
24,104,4,0,
24,117,4,0,
24,130,4,0,
24,137,1,27,
24,156,4,0,
24,157,4,0,
24,164,4,0,
24,29,4,0,
24,114,1,51,
24,168,4,0,
24,173,4,0,
24,174,4,0,
24,182,4,0,
24,188,4,0,
24,202,4,0,
24,203,4,0,
24,207,4,0,
24,213,4,0,
24,214,4,0,
24,216,4,0,
24,218,4,0,
24,237,4,0,
24,241,4,0,
24,231,4,0,
24,240,4,0,
24,254,1,46,
24,255,1,46,6
24,256,1,46,5
24,259,4,0,
24,263,4,0,
24,289,4,0,
24,290,4,0,
24,34,3,0,
24,38,3,0,
24,102,3,0,
24,157,3,0,
24,164,3,0,
24,173,3,0,
24,203,3,0,
24,207,3,0,
24,214,3,0,
24,242,1,22,
24,317,4,0,
24,363,4,0,
24,371,4,0,
24,380,1,42,
24,398,4,0,
24,399,4,0,
24,416,4,0,
24,422,1,1,2
24,423,1,1,1
24,424,1,1,3
24,426,1,34,
24,441,1,56,
24,445,4,0,
24,180,3,0,
24,380,3,0,
24,401,3,0,
24,402,3,0,
24,441,3,0,
24,29,3,0,
24,474,4,0,
24,482,4,0,
24,489,1,56,
24,491,1,32,
24,496,4,0,
24,523,4,0,
24,525,4,0,
24,20,3,0,
24,202,3,0,
24,231,3,0,
24,289,3,0,
24,399,3,0,
24,562,1,48,
24,590,4,0,
24,611,4,0,
24,693,4,0,
24,675,3,0,
24,707,3,0,
24,21,1,36,
24,92,1,52,
24,389,1,1,2
24,398,1,28,
25,5,4,0,
25,6,4,0,
25,25,4,0,
25,34,4,0,
25,36,4,0,
25,38,4,0,
25,45,1,1,2
25,57,5,0,
25,66,4,0,
25,69,4,0,
25,84,1,1,1
25,85,4,0,
25,86,1,9,
25,86,4,0,
25,87,1,43,
25,87,4,0,
25,92,4,0,
25,97,1,33,
25,98,1,16,
25,99,4,0,
25,102,4,0,
25,104,4,0,
25,115,4,0,
25,117,4,0,
25,129,1,26,
25,129,4,0,
25,130,4,0,
25,148,4,0,
25,156,4,0,
25,164,4,0,
25,21,1,20,
25,39,1,6,
25,85,1,26,
25,104,1,15,
25,113,1,50,
25,9,4,0,
25,29,4,0,
25,70,4,0,
25,111,4,0,
25,173,4,0,
25,174,4,0,
25,182,4,0,
25,189,4,0,
25,192,4,0,
25,197,4,0,
25,203,4,0,
25,205,4,0,
25,207,4,0,
25,213,4,0,
25,214,4,0,
25,216,4,0,
25,218,4,0,
25,223,4,0,
25,231,4,0,
25,237,4,0,
25,240,4,0,
25,85,3,0,
25,91,4,0,
25,113,4,0,
25,249,4,0,
25,263,4,0,
25,264,4,0,
25,280,4,0,
25,290,4,0,
25,351,4,0,
25,5,3,0,
25,9,3,0,
25,25,3,0,
25,34,3,0,
25,38,3,0,
25,68,3,0,
25,69,3,0,
25,86,3,0,
25,102,3,0,
25,111,3,0,
25,129,3,0,
25,164,3,0,
25,173,3,0,
25,189,3,0,
25,203,3,0,
25,205,3,0,
25,207,3,0,
25,214,3,0,
25,223,3,0,
25,363,4,0,
25,364,1,29,
25,374,4,0,
25,435,1,37,
25,445,4,0,
25,447,4,0,
25,451,4,0,
25,270,3,0,
25,282,3,0,
25,324,3,0,
25,393,3,0,
25,29,3,0,
25,486,1,18,
25,496,4,0,
25,497,4,0,
25,521,4,0,
25,528,4,0,
25,231,3,0,
25,343,3,0,
25,589,1,7,
25,590,4,0,
25,609,1,23,
25,209,1,26,
25,264,3,0,
25,351,3,0,
25,527,3,0,
25,528,1,50,
25,344,3,0,
25,673,3,0,
25,24,1,9,
25,270,4,0,
25,347,4,0,
25,57,4,0,
25,97,4,0,
25,168,4,0,
25,179,4,0,
25,186,1,1,2
25,204,1,1,5
25,204,4,0,
25,227,4,0,
25,253,4,0,
25,417,1,1,4
25,417,4,0,
25,486,4,0,
25,527,4,0,
25,577,4,0,
25,583,4,0,
25,604,4,0,
25,804,3,0,
26,5,4,0,
26,6,4,0,
26,25,4,0,
26,34,4,0,
26,36,4,0,
26,38,4,0,
26,45,1,1,2
26,63,4,0,
26,66,4,0,
26,69,4,0,
26,84,1,1,1
26,85,4,0,
26,86,1,1,3
26,86,4,0,
26,87,4,0,
26,92,4,0,
26,99,4,0,
26,102,4,0,
26,104,4,0,
26,115,4,0,
26,117,4,0,
26,129,4,0,
26,130,4,0,
26,148,4,0,
26,156,4,0,
26,164,4,0,
26,9,4,0,
26,29,4,0,
26,39,1,1,2
26,70,4,0,
26,85,1,1,4
26,98,1,1,3
26,111,4,0,
26,168,4,0,
26,173,4,0,
26,174,4,0,
26,182,4,0,
26,189,4,0,
26,192,4,0,
26,197,4,0,
26,203,4,0,
26,205,4,0,
26,207,4,0,
26,213,4,0,
26,214,4,0,
26,216,4,0,
26,218,4,0,
26,223,4,0,
26,231,4,0,
26,237,4,0,
26,240,4,0,
26,85,3,0,
26,91,4,0,
26,113,4,0,
26,249,4,0,
26,263,4,0,
26,264,4,0,
26,280,4,0,
26,290,4,0,
26,351,4,0,
26,5,3,0,
26,9,3,0,
26,25,3,0,
26,34,3,0,
26,38,3,0,
26,68,3,0,
26,69,3,0,
26,86,3,0,
26,102,3,0,
26,111,3,0,
26,129,3,0,
26,164,3,0,
26,173,3,0,
26,189,3,0,
26,203,3,0,
26,205,3,0,
26,207,3,0,
26,214,3,0,
26,223,3,0,
26,363,4,0,
26,374,4,0,
26,411,4,0,
26,416,4,0,
26,445,4,0,
26,447,4,0,
26,451,4,0,
26,270,3,0,
26,282,3,0,
26,324,3,0,
26,393,3,0,
26,29,3,0,
26,496,4,0,
26,497,4,0,
26,521,4,0,
26,528,4,0,
26,231,3,0,
26,343,3,0,
26,590,4,0,
26,264,3,0,
26,351,3,0,
26,527,3,0,
26,673,3,0,
26,9,1,0,
26,227,1,1,2
26,252,1,1,3
26,270,4,0,
26,347,4,0,
26,21,1,1,13
26,57,4,0,
26,87,1,1,17
26,97,1,1,12
26,97,4,0,
26,104,1,1,8
26,113,1,1,16
26,179,4,0,
26,186,1,1,3
26,204,1,1,6
26,204,4,0,
26,209,1,1,11
26,219,4,0,
26,227,4,0,
26,253,4,0,
26,364,1,1,10
26,417,1,1,5
26,417,4,0,
26,435,1,1,14
26,486,1,1,9
26,486,4,0,
26,527,4,0,
26,577,4,0,
26,583,4,0,
26,589,1,1,2
26,598,4,0,
26,604,4,0,
26,609,1,1,4
26,683,4,0,
26,693,4,0,
26,804,3,0,
27,10,1,1,
27,14,4,0,
27,15,4,0,
27,28,1,10,
27,34,4,0,
27,36,4,0,
27,38,4,0,
27,40,1,24,
27,66,4,0,
27,69,4,0,
27,70,4,0,
27,89,4,0,
27,90,4,0,
27,91,4,0,
27,92,4,0,
27,99,4,0,
27,102,4,0,
27,104,4,0,
27,117,4,0,
27,129,1,31,
27,129,4,0,
27,130,4,0,
27,154,1,38,
27,156,4,0,
27,157,4,0,
27,163,1,17,
27,164,4,0,
27,29,4,0,
27,68,2,0,
27,111,1,6,
27,111,4,0,
27,168,4,0,
27,173,4,0,
27,174,4,0,
27,175,2,0,
27,182,4,0,
27,189,4,0,
27,197,4,0,
27,201,1,45,
27,201,4,0,
27,203,4,0,
27,205,4,0,
27,207,4,0,
27,210,4,0,
27,213,4,0,
27,214,4,0,
27,216,4,0,
27,218,4,0,
27,219,2,0,
27,223,4,0,
27,229,2,0,
27,231,4,0,
27,237,4,0,
27,241,4,0,
27,249,4,0,
27,232,2,0,
27,14,2,0,
27,157,2,0,
27,263,4,0,
27,264,4,0,
27,280,4,0,
27,290,4,0,
27,306,2,0,
27,317,4,0,
27,328,1,45,
27,332,4,0,
27,14,3,0,
27,34,3,0,
27,38,3,0,
27,68,3,0,
27,69,3,0,
27,102,3,0,
27,111,3,0,
27,129,3,0,
27,157,3,0,
27,164,3,0,
27,173,3,0,
27,189,3,0,
27,203,3,0,
27,205,3,0,
27,207,3,0,
27,210,3,0,
27,214,3,0,
27,223,3,0,
27,205,1,21,
27,210,1,25,
27,229,1,13,
27,360,1,33,
27,360,4,0,
27,363,4,0,
27,374,4,0,
27,398,4,0,
27,400,2,0,
27,404,4,0,
27,421,4,0,
27,431,4,0,
27,445,4,0,
27,446,4,0,
27,282,3,0,
27,414,3,0,
27,29,3,0,
27,162,3,0,
27,341,2,0,
27,203,2,0,
27,219,4,0,
27,431,2,0,
27,468,4,0,
27,496,4,0,
27,498,2,0,
27,523,4,0,
27,14,1,38,
27,89,1,46,
27,91,1,30,
27,222,1,17,
27,231,3,0,
27,343,3,0,
27,446,3,0,
27,563,2,0,
27,590,4,0,
27,264,3,0,
27,468,2,0,
27,707,3,0,
27,182,1,24,
27,97,1,27,
27,97,4,0,
27,133,4,0,
27,141,4,0,
27,189,2,0,
27,328,4,0,
27,341,4,0,
27,414,4,0,
27,523,1,18,
27,526,4,0,
27,675,4,0,
27,707,4,0,
27,798,3,0,
27,815,3,0,
28,10,1,1,1
28,14,4,0,
28,15,4,0,
28,28,1,1,2
28,34,4,0,
28,36,4,0,
28,38,4,0,
28,40,1,27,
28,63,4,0,
28,66,4,0,
28,69,4,0,
28,70,4,0,
28,89,4,0,
28,90,4,0,
28,91,4,0,
28,92,4,0,
28,99,4,0,
28,102,4,0,
28,104,4,0,
28,117,4,0,
28,129,1,36,
28,129,4,0,
28,130,4,0,
28,154,1,47,
28,156,4,0,
28,157,4,0,
28,163,1,17,
28,164,4,0,
28,29,4,0,
28,111,1,1,2
28,111,4,0,
28,168,4,0,
28,173,4,0,
28,174,4,0,
28,182,4,0,
28,189,4,0,
28,197,4,0,
28,201,1,52,
28,201,4,0,
28,203,4,0,
28,205,4,0,
28,207,4,0,
28,210,4,0,
28,213,4,0,
28,214,4,0,
28,216,4,0,
28,218,4,0,
28,223,4,0,
28,231,4,0,
28,237,4,0,
28,241,4,0,
28,249,4,0,
28,263,4,0,
28,264,4,0,
28,280,4,0,
28,290,4,0,
28,317,4,0,
28,328,1,52,
28,332,4,0,
28,14,3,0,
28,34,3,0,
28,38,3,0,
28,68,3,0,
28,69,3,0,
28,102,3,0,
28,111,3,0,
28,129,3,0,
28,157,3,0,
28,164,3,0,
28,173,3,0,
28,189,3,0,
28,203,3,0,
28,205,3,0,
28,207,3,0,
28,210,3,0,
28,214,3,0,
28,223,3,0,
28,205,1,21,
28,210,1,28,
28,229,1,13,
28,306,1,22,
28,360,1,45,
28,360,4,0,
28,363,4,0,
28,374,4,0,
28,398,4,0,
28,404,4,0,
28,411,4,0,
28,416,4,0,
28,421,4,0,
28,431,4,0,
28,444,4,0,
28,445,4,0,
28,446,4,0,
28,282,3,0,
28,414,3,0,
28,29,3,0,
28,162,3,0,
28,219,4,0,
28,468,4,0,
28,496,4,0,
28,523,4,0,
28,14,1,38,
28,89,1,46,
28,91,1,30,
28,222,1,17,
28,231,3,0,
28,343,3,0,
28,446,3,0,
28,590,4,0,
28,264,3,0,
28,707,3,0,
28,68,1,1,1
28,182,1,28,
28,529,4,0,
28,42,4,0,
28,97,4,0,
28,133,4,0,
28,141,4,0,
28,191,4,0,
28,328,4,0,
28,341,4,0,
28,414,4,0,
28,523,1,18,
28,526,4,0,
28,675,4,0,
28,707,4,0,
28,798,3,0,
28,815,3,0,
29,10,1,8,
29,24,1,43,
29,33,1,1,2
29,34,4,0,
29,36,4,0,
29,38,4,0,
29,39,1,21,
29,40,1,14,
29,44,1,29,
29,45,1,1,1
29,59,4,0,
29,85,4,0,
29,87,4,0,
29,92,4,0,
29,99,4,0,
29,102,4,0,
29,104,4,0,
29,115,4,0,
29,117,4,0,
29,130,4,0,
29,154,1,36,
29,156,4,0,
29,164,4,0,
29,29,4,0,
29,36,2,0,
29,48,2,0,
29,50,2,0,
29,68,2,0,
29,111,4,0,
29,116,2,0,
29,168,4,0,
29,173,4,0,
29,174,4,0,
29,182,4,0,
29,189,4,0,
29,197,4,0,
29,203,4,0,
29,204,2,0,
29,207,4,0,
29,213,4,0,
29,214,4,0,
29,216,4,0,
29,218,4,0,
29,231,4,0,
29,237,4,0,
29,240,4,0,
29,241,4,0,
29,251,2,0,
29,85,3,0,
29,15,4,0,
29,58,4,0,
29,70,4,0,
29,91,4,0,
29,188,4,0,
29,242,1,47,
29,249,4,0,
29,260,1,38,
29,263,4,0,
29,270,1,23,
29,290,4,0,
29,332,4,0,
29,351,4,0,
29,352,4,0,
29,34,3,0,
29,38,3,0,
29,68,3,0,
29,102,3,0,
29,111,3,0,
29,164,3,0,
29,173,3,0,
29,189,3,0,
29,203,3,0,
29,207,3,0,
29,214,3,0,
29,228,2,0,
29,305,1,45,
29,363,4,0,
29,390,1,31,
29,398,4,0,
29,421,4,0,
29,445,1,43,
29,445,4,0,
29,270,3,0,
29,29,3,0,
29,130,2,0,
29,162,3,0,
29,203,2,0,
29,231,2,0,
29,342,2,0,
29,468,4,0,
29,474,4,0,
29,496,4,0,
29,498,2,0,
29,231,3,0,
29,497,4,0,
29,590,4,0,
29,599,2,0,
29,351,3,0,
29,352,3,0,
29,92,1,18,
29,162,1,27,
29,270,4,0,
29,116,4,0,
29,204,4,0,
29,242,4,0,
29,251,4,0,
29,305,2,0,
29,390,4,0,
29,414,1,55,
29,414,4,0,
29,599,4,0,
30,10,1,1,3
30,24,1,50,
30,32,4,0,
30,33,1,1,2
30,34,4,0,
30,36,4,0,
30,38,4,0,
30,39,1,23,
30,40,1,14,
30,44,1,32,
30,45,1,1,1
30,55,4,0,
30,58,4,0,
30,59,4,0,
30,61,4,0,
30,85,4,0,
30,87,4,0,
30,92,4,0,
30,99,4,0,
30,102,4,0,
30,104,4,0,
30,115,4,0,
30,117,4,0,
30,130,4,0,
30,154,1,41,
30,156,4,0,
30,164,4,0,
30,29,4,0,
30,70,4,0,
30,111,4,0,
30,168,4,0,
30,173,4,0,
30,174,4,0,
30,182,4,0,
30,189,4,0,
30,197,4,0,
30,203,4,0,
30,207,4,0,
30,213,4,0,
30,214,4,0,
30,216,4,0,
30,218,4,0,
30,231,4,0,
30,237,4,0,
30,240,4,0,
30,241,4,0,
30,249,4,0,
30,58,3,0,
30,85,3,0,
30,15,4,0,
30,91,4,0,
30,188,4,0,
30,242,1,53,
30,260,1,43,
30,263,4,0,
30,270,1,26,
30,290,4,0,
30,332,4,0,
30,351,4,0,
30,352,4,0,
30,34,3,0,
30,38,3,0,
30,68,3,0,
30,102,3,0,
30,111,3,0,
30,164,3,0,
30,173,3,0,
30,189,3,0,
30,203,3,0,
30,207,3,0,
30,214,3,0,
30,305,1,58,
30,363,4,0,
30,390,1,35,
30,398,4,0,
30,421,4,0,
30,445,1,50,
30,445,4,0,
30,270,3,0,
30,29,3,0,
30,162,3,0,
30,468,4,0,
30,474,4,0,
30,496,4,0,
30,497,4,0,
30,231,3,0,
30,590,4,0,
30,351,3,0,
30,352,3,0,
30,707,3,0,
30,92,1,23,
30,162,1,47,
30,270,4,0,
30,116,4,0,
30,204,4,0,
30,242,4,0,
30,251,4,0,
30,390,4,0,
30,414,1,71,
30,414,4,0,
30,599,4,0,
30,707,4,0,
31,5,4,0,
31,6,4,0,
31,10,1,1,2
31,25,4,0,
31,32,4,0,
31,33,1,1,1
31,34,1,1,4
31,34,4,0,
31,36,4,0,
31,38,4,0,
31,39,1,1,3
31,40,1,14,
31,55,4,0,
31,57,4,0,
31,58,4,0,
31,59,4,0,
31,61,4,0,
31,63,4,0,
31,66,4,0,
31,68,4,0,
31,69,4,0,
31,70,4,0,
31,85,4,0,
31,87,4,0,
31,89,4,0,
31,90,4,0,
31,92,4,0,
31,99,4,0,
31,102,4,0,
31,104,4,0,
31,115,4,0,
31,117,4,0,
31,126,4,0,
31,130,4,0,
31,156,4,0,
31,157,4,0,
31,164,4,0,
31,24,1,12,
31,7,4,0,
31,8,4,0,
31,9,4,0,
31,29,4,0,
31,46,4,0,
31,111,4,0,
31,168,4,0,
31,173,4,0,
31,174,4,0,
31,182,4,0,
31,189,4,0,
31,196,4,0,
31,197,4,0,
31,201,4,0,
31,203,4,0,
31,207,4,0,
31,210,4,0,
31,213,4,0,
31,214,4,0,
31,216,4,0,
31,218,4,0,
31,223,4,0,
31,231,4,0,
31,237,4,0,
31,240,4,0,
31,241,4,0,
31,247,4,0,
31,249,4,0,
31,53,3,0,
31,58,3,0,
31,85,3,0,
31,15,4,0,
31,53,4,0,
31,91,4,0,
31,188,4,0,
31,259,4,0,
31,263,4,0,
31,264,4,0,
31,269,4,0,
31,280,4,0,
31,290,4,0,
31,317,4,0,
31,332,4,0,
